# Simulation data for the Wright-Fisher line walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape A (L = 3) which corresponds to the 9th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^5.
# alpha = mR / mL = 10.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D 
1.1031725 2.336821132989729 12.2223875 0.8452309951975726 0.1811201614624475 20.905186708107777 0.09247182721160709 1
1.10099 2.3423927242299043 16.8943075 0.83382463378005 0.17838203278071946 30.351521899180764 0.08244887462225448 2
1.10530625 2.3453247453256223 20.51200125 0.836889684315303 0.17685361394016663 37.62769496617881 0.07726431255725141 3
1.10761875 2.346955259533634 23.58498875 0.8385639240106693 0.1759767724113209 43.822554260414606 0.07398185971226776 4
1.1104175 2.348091511603012 26.5025925 0.841207748234456 0.17535417424975838 49.789540124197586 0.07160770479577833 5
1.1119475 2.3489247965053637 29.450785 0.8423510297017712 0.17489148333954954 55.98661213061358 0.06962013729612945 6
1.11327375 2.3494150524665587 32.411695 0.8437670339397864 0.17461683232732572 62.0331859954012 0.06826103155571539 7
1.11455875 2.349888782945877 35.541 0.84475442750915 0.17434971855901332 68.52529663564816 0.06724319826229112 8
1.11512125 2.3502853945099744 38.61224 0.845207576751883 0.17412478208776264 74.87659086589203 0.06620115287022406 9
1.116245 2.350714556265533 41.91387125 0.8460671367995265 0.17388003808237065 81.75255623258293 0.06498671064283862 10
