# Simulation data for the Wright-Fisher line walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape A (L = 3) which corresponds to the 9th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^5.
# alpha = mR / mL = 0.1.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D  
1.10138375 2.3364320330083386 12.20372875 0.8437180128661756 0.18130344174621799 20.907969374035304 0.09251883467206454 1
1.10167375 2.342405243534378 16.9204875 0.8347701471449875 0.17837563694583022 30.333124637303857 0.08225892150100586 2
1.1052225 2.345194043787507 20.4219425 0.8369592137554279 0.17692306261770904 37.44285184819042 0.07720200872505806 3
1.1090625 2.34703788694282 23.55613 0.8401832366183356 0.17593181923749202 43.7821650838209 0.07378343992768883 4
1.11073875 2.348125063338842 26.5440075 0.8413579376521936 0.1753356443731156 49.85407622077113 0.07152996279432676 5
1.1122025 2.3488837331868497 29.461745 0.8427147198151557 0.17491440587737092 55.92087004467507 0.06980424687650379 6
1.11429375 2.349672449365429 32.46584375 0.8444336496780562 0.17447190894021797 62.11908731095289 0.06812247816474204 7
1.11464125 2.349936857074845 35.4459625 0.844695882433333 0.17432251704759158 68.33827609728591 0.0671356542902515 8
1.1156075 2.350379038907011 38.69314875 0.8454850122533683 0.1740714978031823 74.98463903386717 0.0660951882225426 9
1.11569125 2.3505588161185482 41.98664875 0.8456029119359536 0.1739690163549595 81.91558937692703 0.0651895311954703 10
