# Simulation data for the Moran star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Moran fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape B (L = 3) which corresponds to the 3th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^5.
# alpha = mI / mO = 10.
# Carrying capacity C of each deme = 20.
# See Marrec et al (2021) in PRL for further details about the fixation dynamics within stars. 
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
1.1184575 2.405004733162218 12.45042875 0.8969840136219733 0.5500955128863045 19.47824042850955 0.2984115096914949 1
1.07509 2.4139492072516355 17.50363875 0.823915342679959 0.5461585760637996 33.55713794048355 0.2743383350543279 2
1.0364325 2.379719450533898 20.5633625 0.7733774453253974 0.5603036729679175 43.45373850655052 0.2641799082214429 3
1.0103625 2.353215419678444 22.0777375 0.7381006832393181 0.5696043059381873 48.61931372288907 0.24118919834871175 5
1.00707625 2.347048314091865 21.88526875 0.7331532422951933 0.5715705021768428 47.82695558454077 0.23045026864866383 7
1.00766 2.3452860700337297 21.27031875 0.7338980340584267 0.5721188875661685 46.0681730050347 0.22572407606350633 11
1.0077275 2.3444566025671234 20.86598 0.7341136054728975 0.57237494632767 44.6805710699674 0.22545635477590317 18
1.0087275 2.3433306828290665 20.57752 0.7349141655623014 0.5727204154536097 43.797735394060766 0.22644530175543875 29
1.0084825 2.343010274818489 20.512225 0.7348064692149934 0.572818284558583 43.43363130164685 0.2269530715368231 48
1.00918625 2.3427931759328193 20.40091 0.7357984525744152 0.5728844863908964 43.32490800536022 0.2271639470390381 78
1.0088325 2.342674894470978 20.23204 0.7354535926484691 0.5729205171328692 42.83373553563631 0.22744046796219353 127
1.00886125 2.342514690465699 20.275225 0.7355373737915194 0.5729692757254036 42.85339529955543 0.22762344981537622 206
1.0087075 2.3415010632547295 20.3766975 0.7353853951755301 0.5732766424624401 43.15710464681158 0.2277182387448349 335
1.0085325 2.3422017686236045 20.14679875 0.7350627159961323 0.5730643733213643 42.47955030217195 0.22767986083639938 545
1.0087875 2.3423964090038663 20.312985 0.7355187148121478 0.5730052436541107 43.12054212198557 0.227470114758396 885
1.00946625 2.342469773454871 20.2258175 0.7359970381091788 0.5729829375720991 42.78847185819432 0.2274585943320903 1000
1.00865125 2.3424368343135904 20.19499875 0.7350485738173532 0.5729929538125341 42.819796172284406 0.2276648287908413 1438
1.00912 2.3416418032219557 20.30484375 0.7355877416008378 0.5732340822593766 42.952570109786684 0.22837675028771498 2335
1.0083525 2.342279624775714 20.20313625 0.734903215226529 0.5730407301201942 42.77149730733337 0.22739402903080363 3792
1.0087125 2.3422496801018275 20.1503625 0.7353326406103255 0.5730498250281684 42.53677307482826 0.22765971618324884 6158
1.0087025 2.3421269069389066 20.1482675 0.7354704389018761 0.5730870962770217 42.50412582031915 0.22768589610095574 10000
