# Simulation data for the Wright-Fisher star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape B (L = 3) which corresponds to the 3th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^5.
# alpha = mI / mO = 1.
# Carrying capacity C of each deme = 20.
# See Marrec et al (2021) in PRL for further details about the fixation dynamics within stars. 
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
1.07502125 2.382706431754065 8.89059125 0.8289544993869681 0.559167039022924 16.47576731068381 0.28525142637087825 1
1.03371625 2.359466370352059 11.819505 0.7692980335865343 0.5675360444698242 25.59337422173448 0.2624819506663525 2
1.01887125 2.3485245865145536 13.12936125 0.7480893168082121 0.5711065161323502 29.82625034120987 0.24596072418931536 3
1.01215125 2.342859054215558 13.7953075 0.7386380014067817 0.5728644070632901 31.96862729272455 0.2285848178133974 5
1.011725 2.3425910493842834 13.819015 0.7379583486728893 0.5729460417558189 31.87377228115657 0.2221306914477799 7
1.01126125 2.3422362049987573 13.84037375 0.7374631748426559 0.5730539171793343 32.1017636698109 0.21997033844757555 11
1.0113775 2.3421927852216387 13.84577625 0.737752026424722 0.5730671006427133 32.09304361985157 0.21945818564525815 18
1.0106975 2.3422406966998515 13.82386125 0.7370858589658508 0.5730525531628801 32.09401437795553 0.21963064056730014 29
1.0115025 2.3420700120586813 13.83784 0.7373077325611517 0.5731043585820796 32.06236023957879 0.2200833120823742 48
1.01107375 2.341634317053681 13.82229125 0.7375202519670645 0.5732363470494097 32.005863108978595 0.22018359965549447 78
1.0120025 2.3416897147003652 13.88523375 0.7381283357209775 0.5732195850689269 32.186040141010054 0.2200733415537779 127
1.01146375 2.3421523599118785 13.840285 0.7376735947842252 0.5730793716711242 32.078902936652625 0.21986358712869292 206
1.01152 2.341911305287124 13.82564 0.7378531626241941 0.5731524787196399 32.03421668452787 0.21945459670280568 335
1.01126125 2.3420355756837354 13.86375875 0.7374157133185033 0.573114803816974 32.18653405649336 0.21986346528736075 545
1.0114675 2.342546132373466 13.817295 0.7376862452607391 0.5729597101381539 31.99600434241225 0.21927147141847764 885
1.01195375 2.34250271259632 13.8774125 0.7381384408503042 0.5729729192579501 32.204305803835396 0.21976590413865016 1000
1.01145375 2.3431345452152783 13.8753325 0.7373432454480923 0.5727803492425045 32.22732839553483 0.2192183354903639 1438
1.010875 2.3424443204822523 13.819915 0.7371477018718121 0.5729906775779007 32.02747581210732 0.21979583123537688 2335
1.011945 2.342168829482509 13.8748075 0.7381716040206893 0.573074372736551 32.225778258076026 0.21981426456686684 3792
1.0112625 2.3422856137106782 13.81614 0.7377520966386889 0.5730389109335491 32.00254791416419 0.21969845514731406 6158
1.01158 2.342387425601876 13.85174625 0.7378420587129654 0.573007974302579 32.08164552475852 0.21956018432959934 10000
