# Simulation data for the Wright-Fisher line walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape B (L = 3) which corresponds to the 3th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# FIXED number of walks per starting node = 10^5.
# alpha = mR / mL = 0.1.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
1.0750875 2.382971442117931 8.90144875 0.8295100164194537 0.5590653124388553 16.520022893503285 0.2859973022047013 1
1.0478675 2.3811088834023297 12.85345875 0.7865295305607736 0.5597772227674375 28.89505441095699 0.2646011874619795 2
1.0395775 2.382549222216222 16.64477875 0.7733214865100005 0.5592273172127948 41.09495746577465 0.2536278897730631 3
1.0366925 2.3845824655729877 20.51857125 0.7679476938173608 0.5584438020194012 53.63844947997762 0.24587912279632967 4
1.0336825 2.386055743528156 24.494685 0.7633891466302383 0.5578707531194638 66.61112164461957 0.24037429372089553 5
1.03359375 2.387635325075564 28.4957675 0.7625698066101947 0.5572513747865887 79.57644729813127 0.23666405539335947 6
1.03146625 2.388997807737322 32.606395 0.7591960386538888 0.5567129705931015 93.12293106472949 0.23243582998781365 7
1.03163375 2.3895547786715836 36.61847625 0.7588679436225234 0.5564917651422783 106.22753289923398 0.2314510652260591 8
1.03087125 2.3899799930407517 40.59376125 0.7577553800078032 0.5563224533034979 119.48336865983826 0.22854419641916596 9
1.030215 2.3911403491538095 44.67110375 0.7566948220926614 0.5558585054270025 133.1870477129324 0.22649684319814659 10
