# Simulation data for the Moran line walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Moran fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape B (L = 3) which corresponds to the 3th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^5.
# alpha = mR / mL = 0.1.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
1.11964875 2.4047606840700624 12.45130625 0.8991275919568164 0.5502004991740899 19.513410809434983 0.2992014780468954 1
1.07483 2.4137815170778754 17.4595175 0.8239541680823006 0.5462339936004672 33.35397485555534 0.2743512185655381 2
1.062545 2.4190308184099156 22.04473125 0.8026662587777456 0.5438436711647173 48.10538730604446 0.2617915033876135 3
1.05748 2.4218695734942073 26.598695 0.7925645397069688 0.5425254679820428 63.11121807408145 0.2547078064066677 4
1.05536 2.4241783078507266 31.37864875 0.7881832086571828 0.5414400441090906 78.90775355680198 0.24869543045712245 5
1.05280375 2.425590199224407 35.92204875 0.7828764359635987 0.5407703296547537 94.17050343577068 0.24438907339852028 6
1.05290625 2.427057488244755 40.69735875 0.7817478357633767 0.5400695468370329 110.00260351248613 0.24140650921712767 7
1.05215875 2.427928878254816 45.17496125 0.7801014131481724 0.5396510487853879 124.76264019051597 0.2385023140220189 8
1.05153375 2.429000897579882 49.86547625 0.7782596113173301 0.5391338177233702 141.10419821750455 0.23628035314489193 9
1.0501875 2.4288886050528427 54.366765 0.776349608641844 0.5391881201512995 156.0324599911554 0.23464430384071705 10
