# Simulation data for the Wright-Fisher line walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape C (L = 3) which corresponds to the 142706th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 3*10^5.
# alpha = mR / mL = 10.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D 
1.0522475 1.6526329126134067 2.6741804166666667 0.7412946099463472 0.6331621923861395 2.871779706439589 0.2304817707112432 1
1.0524033333333334 1.652880632092002 2.6768779166666667 0.7413887131653704 0.6329741377488194 2.8756025517742696 0.23014151605600247 2
1.0525329166666666 1.65308662342312 2.6768645833333333 0.7414669306904831 0.6328176443065863 2.872305070739373 0.22998627182226405 3
1.0524695833333333 1.6529859459879896 2.6761683333333335 0.7414287060404642 0.6328941430208426 2.8756119148447166 0.23007220383580607 4
1.0522816666666666 1.6526872254402591 2.675894583333333 0.7413152460064016 0.6331209742418609 2.8721570457297485 0.23040928026363305 5
1.0522795833333334 1.6526839136825466 2.6749416666666668 0.7413139877933803 0.6331234877216965 2.869553463557821 0.23031212184286012 6
1.05212125 1.6524322200946815 2.6733766666666665 0.7412183384733655 0.633314434848653 2.868688091238087 0.23050571653274762 7
1.0520366666666667 1.6522977627306352 2.6729766666666666 0.7411672227004255 0.6334163762530673 2.8712053054955105 0.23069182080545358 8
1.0522008333333333 1.6525587292401502 2.674845 0.7412664206236054 0.6332184785313698 2.8693551934069648 0.2305349180690968 9
1.05218 1.6525256116627995 2.674335833333333 0.7412538348022764 0.6332436018185682 2.8728373635422964 0.23051867410000987 10
