# Simulation data for the Wright-Fisher star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape C (L = 3) which corresponds to the 142706th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 3*10^5.
# alpha = mI / mO = 1.
# Carrying capacity C of each deme = 20.
# See Marrec et al (2021) in PRL for further details about the fixation dynamics within stars. 
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
1.0519625 1.6521798641552539 2.672140833333333 0.74112239107963 0.6335057263192357 2.8694330218269437 0.23094779520723258 1
1.05219875 1.652555417482428 2.6749466666666666 0.741265162052837 0.6332209910006744 2.870327564995888 0.23053691061779094 2
1.0520358333333333 1.6522964380275416 2.6752379166666667 0.7411667190175076 0.6334173803876411 2.8736041549149465 0.2307679170332117 3
1.0524916666666666 1.6530210506199676 2.6730833333333335 0.7414420352336748 0.6328674720110294 2.87193018595901 0.23024989107363583 5
1.0521983333333333 1.652554755130858 2.672370416666667 0.7412649103679333 0.6332214934868529 2.86928491775716 0.23054237968049152 7
1.0519775 1.6522037088109585 2.6702304166666666 0.7411314589930553 0.6334876583104826 2.8668937787020123 0.23077644872347158 11
1.0519133333333333 1.6521017066727093 2.6724308333333333 0.7410926657125222 0.6335649392844062 2.8675981716998855 0.23087688646760895 18
1.0522954166666667 1.6527090830413327 2.6753425 0.741323550184525 0.6331043843425465 2.870654398302463 0.23034514170231085 29
1.05206125 1.6523368414718995 2.6744525 0.7411820803584 0.6333867526263203 2.8700957577006365 0.23069980311995925 48
1.0518825 1.6520526926582293 2.67420125 0.7410740220915755 0.6336020651364426 2.8732750926454544 0.23104985574577397 78
1.0519020833333332 1.6520838231809447 2.6745916666666667 0.7410858634895573 0.633578485925952 2.871732534530875 0.23093722557264784 127
1.0522354166666668 1.6526137044185536 2.6762370833333335 0.741287311289477 0.6331767677970068 2.8724020999660773 0.2304324467672933 206
1.0519658333333333 1.6521851629676343 2.67332 0.7411244062136986 0.633501711309151 2.872414085350947 0.23072548571504645 335
1.05213625 1.6524560647503586 2.6723054166666667 0.7412274019631487 0.6332963519234189 2.8685604711824526 0.23061363829433923 545
1.0521716666666667 1.6525123646318505 2.6756220833333333 0.7412488002437683 0.6332536503964816 2.871711200177956 0.23053689059290663 885
1.05240375 1.6528812944435542 2.6730495833333334 0.7413889647088456 0.6329736346711033 2.8686726910602194 0.23029746355262673 1000
1.0524166666666666 1.6529018273415232 2.67350625 0.7413967627005277 0.6329580404058207 2.869662537846754 0.2302607314057737 1438
1.0522795833333334 1.6526839136825464 2.6748954166666667 0.7413139877933803 0.6331234877216924 2.8705343451637946 0.23027513632181196 2335
1.0523575 1.6528077734218245 2.674674583333333 0.7413610403941377 0.6330294637601706 2.8694635892568705 0.23032223314892408 3792
1.0521116666666666 1.652416986009073 2.67237125 0.741212547696571 0.6333259871388283 2.869839394847064 0.23065744145427092 6158
1.0521591666666668 1.6524924940854626 2.6729591666666668 0.7412412481808874 0.6332687223966741 2.867953415525329 0.2305468384668701 10000
