# Simulation data for the Wright-Fisher star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape from Fig. 2E of Hall et al. (2020); see caption of Figure 6 for further details; L = 7.
# Death rates: gw = gm = 0.01. 
# FIXED number of walks per starting node = 10^3.
# alpha = mI / mO = 0.1.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D 
3.973484375 41.89541796872028 42.4452109375 1.8628145832661418 0.2458398017301429 40.06013836294943 0.20913503386867113 1
3.849859375 41.900421874970235 53.3456640625 1.7586185040325024 0.24486248083638898 65.43882407289723 0.2015805184161506 2
3.81321875 41.90098828122023 62.7449921875 1.7383955288282644 0.24474516374221192 89.01961911962411 0.19848607331259152 3
3.785765625 41.9046835937202 78.0428359375 1.7080994211601155 0.24394610998021857 131.23292121413118 0.19536918810169368 5
3.772734375 41.90688281247017 90.3300625 1.699606670876735 0.24344269478044317 162.48413392541698 0.19395897633920867 7
3.76534375 41.91114453122014 108.612609375 1.6954163041377976 0.2424073973670883 211.66528154819775 0.1925854674407186 11
3.7586875 41.91574609372011 125.8615390625 1.690641380466136 0.24120002312760558 257.51410654711276 0.19034132426214034 18
3.762 41.91933203122008 141.438765625 1.69132337239177 0.2401938164123078 298.637100739089 0.18893725167598532 29
3.752390625 41.92280859372005 151.121640625 1.6933515870638376 0.23916293332388727 327.0965258439617 0.18749749771512744 48
3.76178125 41.92436328122004 158.6782890625 1.6905625771167048 0.2386841058840192 343.79785679671147 0.18778463364307185 78
3.7610625 41.924316406220036 161.1700546875 1.6924102992752206 0.23869870498615348 353.7611127165686 0.18740970143105762 127
3.754671875 41.92494921872004 165.62896875 1.6877597166317813 0.23850076437776924 363.5798637870828 0.18701994517736928 206
3.752515625 41.92551171872004 165.6546875 1.68499858579517 0.23832326854773606 366.52649321430243 0.18652639700799445 335
3.755859375 41.92514843747003 166.980234375 1.6877930427705314 0.23843806814608182 371.94909272381585 0.18701594080954437 545
#3.755984375 41.92453906247004 165.5332421875 1.690604588528829 0.23862926928929548 365.8191851276481 0.1866504125888712 885
3.751421875 41.92530468747003 167.2726953125 1.6865709044621147 0.23838876659913547 369.7592529328341 0.18661261825861697 1000
3.755953125 41.926109374970025 167.2100859375 1.6881305852344126 0.2381330784185 368.47089500456696 0.1867557520914229 1438
3.749890625 41.92416796872004 167.734421875 1.685241540710436 0.2387448688696646 370.25480096838623 0.18652273617642606 2335
3.7516875 41.924105468720036 169.00278125 1.6818322307350526 0.23876427601567882 371.9176039566946 0.18637692495117217 3792
3.7590625 41.92476171872003 168.1392265625 1.691498705614407 0.2385596055695952 372.1966269855251 0.18654859197551624 6158
3.753890625 41.925316406220034 167.937265625 1.6846342853985314 0.23838506444339885 368.81602813771 0.18730263651009574 10000
