# Simulation data for the Moran star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Moran fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape from Fig. 3E of Hall et al. (2020); see caption of Figure 6 for further details; L = 7.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^3.
# alpha = mI / mO = 1.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D 
4.1764375 41.88822656247033 68.766375 2.0840228066392084 0.24706017469290295 57.94239108791083 0.21816831044837393 1
3.844375 41.89345312497028 79.7447109375 1.8026021772353396 0.24619469110404146 79.03779213330185 0.20641168294758305 2
3.775390625 41.89739453122025 88.4368671875 1.7539742383119854 0.24546640993743724 99.18738657144448 0.2013096672019973 3
3.737625 41.898167968720244 99.097546875 1.7228074789059775 0.24531581030655145 127.42867073477464 0.1982679196464408 5
3.73659375 41.90433984372019 105.714234375 1.7210439121232772 0.24402291159082318 145.09973254586922 0.19716693273488547 7
3.729484375 41.90808984372016 112.378328125 1.7167855272661676 0.24315750050771986 161.54510977689392 0.1954624215688712 11
3.729328125 41.91178515622014 115.088171875 1.7113369732704515 0.24224490596710382 168.94950777923802 0.1946216318521561 18
3.7283125 41.913730468720125 117.720171875 1.7115868813310546 0.2417404131562592 175.59002719216684 0.19363543273605666 29
3.729640625 41.913910156220126 117.5383359375 1.7140411483828175 0.24169297037362508 174.1951144703928 0.1936707724859215 48
3.72990625 41.914167968720115 117.5999609375 1.7167791401954793 0.241624650618367 176.12297663403754 0.1933307797696617 78
3.726453125 41.91405468747012 117.11221875 1.7130884703301177 0.24165470615971826 175.01335172480782 0.19351954635539517 127
3.72921875 41.913753906220116 117.3614296875 1.7135733905061652 0.24173423306971514 174.25127788667714 0.19343473797290653 206
3.726359375 41.91341015622012 116.7606171875 1.710599911828782 0.24182463084699868 174.85096238635208 0.19388781509553787 335
3.72775 41.913480468720124 117.3515234375 1.7163656916577255 0.2418061828971315 174.6659045283553 0.19396107659843145 545
#3.723703125 41.914050781220126 117.7567578125 1.7134771042717787 0.24165574154415612 176.5826342868268 0.19308977963049476 885
3.725046875 41.91365624997012 116.926828125 1.7140761444740038 0.24175996739740577 174.4985163948411 0.19382110133463207 1000
3.725453125 41.912996093720125 117.8768984375 1.7133115634426583 0.24193282574369587 176.25003757289565 0.19341545851121242 1438
3.7235 41.91439453122012 118.1593125 1.712075932895868 0.24156436894789565 175.92404538473528 0.1938505329795749 2335
3.723171875 41.91328515622013 117.766421875 1.713993126943052 0.241857373256364 176.50992957376337 0.19401802423625317 3792
3.724546875 41.91393749997012 117.189375 1.7141508323157675 0.24168573829185952 175.70839660388356 0.19378700266991264 6158
3.727125 41.91328124997012 117.977421875 1.7117266091219718 0.24185839534418502 176.93149103954758 0.19388541909495566 10000
