# Simulation data for the Wright-Fisher star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape from Fig. 3E of Hall et al. (2020); see caption of Figure 6 for further details; L = 7.
# Death rates: gw = gm = 0.01. 
# FIXED number of walks per starting node = 10^3.
# alpha = mI / mO = 10.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D 
3.972625 41.89430859372028 42.41346875 1.8633892130674938 0.24604216817453245 39.9682651045522 0.20924967660269322 1
3.845203125 41.89967578122024 53.2439609375 1.7603729512492108 0.24501493170263472 65.46407870159129 0.20162618191822199 2
3.830265625 41.9035742187202 54.7105703125 1.750661372723324 0.24419214378270512 69.52293542974361 0.1990556393842938 3
3.84296875 41.908386718720166 54.2375 1.7585142696393488 0.24308638603102167 69.22788997217692 0.19857643505834932 5
3.842984375 41.909980468720164 53.437953125 1.7597414138181422 0.2426980497829177 67.32070001259133 0.19887903983416447 7
3.845421875 41.91140624997015 52.374578125 1.7636466066848742 0.242341231450171 65.20946816301446 0.19851820453319918 11
3.8489375 41.910894531220144 51.8826328125 1.7628081634409416 0.24247031996494503 63.52233513403225 0.19938231645271173 18
3.849703125 41.911093749970156 51.203875 1.7677063809822138 0.24242020070736583 62.288142912471976 0.19920400131827026 29
3.848671875 41.91026953122015 51.14234375 1.7639107257976132 0.2426264280800319 61.72870827870138 0.19964191990896457 48
3.853796875 41.91163671872014 50.8548046875 1.7666085860319227 0.24228271688622177 61.529430873637864 0.19926983006070811 78
3.852390625 41.911171874970144 50.8235625 1.7690195652991618 0.24240049857419424 61.447538176346036 0.19925070744163106 127
3.853453125 41.91024609372015 50.7751875 1.7665624142469265 0.24263224886215506 61.09761495418559 0.1996972850770451 206
3.85834375 41.913222656220135 50.5525625 1.7693737612037224 0.24187371857350584 60.96495306984658 0.19918691486955378 335
3.856890625 41.91164843747014 50.7247734375 1.7716926106925122 0.2422797353344701 61.251887409907106 0.19969530855253678 545
#3.858515625 41.91154296872015 51.237546875 1.7748277160418984 0.24230654757438616 61.86668953974339 0.19951259146591382 885
3.855171875 41.910164062470145 50.5896640625 1.7661380365669954 0.2426526026718178 60.736384078913204 0.20033334187883559 1000
3.853578125 41.910941406220154 50.6599921875 1.7766008652825225 0.2424585428570773 60.941483685167434 0.19909663164655794 1438
3.860640625 41.91044531247015 51.0402578125 1.7713300693543534 0.2425826955840839 61.41446233580584 0.19960075539001967 2335
3.85140625 41.91023046872015 50.665765625 1.7665417904650393 0.2426361280481241 60.57615614771592 0.19963961407245984 3792
3.8491875 41.910570312470156 50.7488984375 1.7643534481064695 0.2425515146185322 60.925015538102656 0.1996664814995168 6158
3.854984375 41.91172265622015 50.6055546875 1.772472275807769 0.2422608381588407 60.463258720337365 0.1993674611101937 10000
