# Simulation data for the Wright-Fisher star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape from Fig. 3E of Hall et al. (2020); see caption of Figure 6 for further details; L = 7.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^3.
# alpha = mI / mO = 1.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
3.97425 41.896417968720264 42.60653125 1.8623723278387327 0.2456529506788506 40.341858431631856 0.20936200410225242 1
3.87190625 41.90148437497022 49.8215390625 1.7808525321348436 0.2446412866441446 57.54484884206692 0.2034686668862409 2
3.851171875 41.90401953122021 54.0221953125 1.7655930842660352 0.24409401927039487 68.99546644657758 0.20107907731193603 3
3.83653125 41.90977343747016 58.350578125 1.7534510166451396 0.24274912187178693 80.19669803818712 0.19921201741487413 5
3.83778125 41.91241796872015 59.6086640625 1.7569853662306782 0.242082624690765 83.95184262195777 0.19736124928218007 7
3.837390625 41.91498437497012 60.5822265625 1.7563266185885233 0.24140636074030378 86.24419711302497 0.19713443230709995 11
3.836234375 41.914906249970116 61.219265625 1.756183595205949 0.24142737771630743 88.45921482926737 0.19687947434143085 18
3.8365625 41.91522265622012 61.2833203125 1.7570947423502183 0.24134209146298016 88.2186666395693 0.19708638867288145 29
3.832875 41.915496093720115 61.091875 1.7513139308458436 0.24126802876333062 88.08315990576452 0.19656766596764516 48
3.83696875 41.91556640622011 61.2007265625 1.7563230942858934 0.2412489303011797 88.12563846100832 0.1969998938772266 78
3.83540625 41.91565234372011 61.3647890625 1.7488396574479346 0.2412255578500044 88.39395650228057 0.1965154739533578 127
3.8305625 41.9157851562201 60.702171875 1.7488327345961938 0.2411893721062914 86.65240142897606 0.19686861456051372 206
3.836828125 41.916765624970104 61.156625 1.7564434773726068 0.24091980266948942 87.86820839606409 0.19608361959115173 335
3.832015625 41.916566406220106 61.0241328125 1.7513298517861626 0.24097492309132276 87.52166823018787 0.1965320586703389 545
#3.835640625 41.91584765622011 60.897296875 1.7547841023469486 0.24117231633516348 87.4521830892031 0.1960881170856795 885
3.835421875 41.91575781247012 60.91740625 1.755600407487491 0.24119682853509644 86.81550142484714 0.1971624500250074 1000
3.834328125 41.91523437497012 60.5247890625 1.7568143270808143 0.24133892416770578 86.30345405820793 0.19710334043418606 1438
3.833671875 41.91516015622012 61.2388515625 1.7519874299871203 0.24135897339307288 87.33365914837098 0.19733887699557132 2335
3.838203125 41.91602343747011 61.2313671875 1.7555296269905327 0.2411242536548441 88.24876517641604 0.19684449791852446 3792
3.8336875 41.91578124997011 60.864953125 1.7541547543881526 0.2411904375142253 87.25745874188506 0.19645999190519206 6158
3.834734375 41.91520312497012 61.23721875 1.7521503997070391 0.2413473689319532 88.23827272867032 0.19725519122900903 10000
