# Simulation data for the Moran star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Moran fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape from Lozovsky et al. (2009); see caption of Figure 6 for further details; L = 4.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^4.
# alpha = mI / mO = 10.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
1.94365 1.7152070249951543 32.6389375 1.426875845157877 0.1312089089607859 46.669350449420925 0.09591675606835762 1
1.81725 1.7181566999950617 47.73261875 1.2562354228017591 0.1305625269558877 82.16926311591662 0.09118910477531719 2
1.7658 1.7155420249951419 51.38688125 1.1691023736183692 0.13113899823801736 93.02579563836305 0.08975306484215652 3
1.754775 1.714389624995191 51.4901 1.14907123337741 0.1313757500163142 95.5117521668684 0.08988626080440032 5
1.7560375 1.7140412249952088 51.2427375 1.1502314108880405 0.13144525324467918 95.49313772991279 0.09009920344579607 7
1.7601375 1.7137665249951999 49.914875 1.153393246509635 0.13149937714460927 92.92096354554167 0.09033359337567229 11
1.76015 1.7134231499952184 49.05985625 1.1522681881845263 0.13156619415358245 90.16217623522903 0.09036771016895898 18
1.7604375 1.7134097499952186 48.27399375 1.1527726612792863 0.13156878279042009 87.90923114881085 0.09037395395718228 29
1.7607625 1.7127665499952403 47.864275 1.1519615525665883 0.13169137405725515 87.11969699053958 0.09062244610243451 48
1.758375 1.7132589999952146 47.379425 1.1517127937880522 0.13159780742466584 86.80033568008254 0.09046076136015332 78
1.7617 1.713031199995237 47.7459125 1.153424514218588 0.13164132719856367 87.72127707710301 0.09059910927159127 127
1.7631 1.7129189749952234 47.52573125 1.1539728722983416 0.13166261688494285 86.45301368605591 0.09066308124213036 206
1.759725 1.7130110999952248 47.59075 1.1506054599096354 0.1316451475626127 86.36397434370072 0.09047113393286799 335
1.75875 1.7127229999952167 47.303725 1.1516937255629003 0.13169955683686202 86.44095680648161 0.09039641410110633 545
#1.759675 1.7129708999952298 47.14459375 1.1514638050652592 0.13165277875213105 86.21600945526744 0.09056773201953942 885
1.761375 1.7124901749952388 47.11255625 1.153747420094782 0.13174305039931455 85.24369111457233 0.09047836778006021 1000
1.7578625 1.712465049995243 47.25703125 1.1496931899839227 0.13174771849424954 85.70901923771912 0.09054060990738183 1438
1.759275 1.7131534749952138 47.222175 1.1520640061973937 0.1316180181260292 86.27678896006852 0.09042176765438398 2335
1.7597 1.7124667249952508 47.05875625 1.1516752623889228 0.13174740744210542 85.41985119955882 0.09054054234199445 3792
1.7590375 1.7128770999952252 46.94709375 1.151580250607611 0.13167053541160437 85.0994423141606 0.09024018387091802 6158
1.76095 1.7131584999952287 47.45455625 1.1532042739678752 0.13161705770049642 86.38314482504536 0.09031163501667848 10000
