# Simulation data for the Wright-Fisher star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size).
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape from Lozovsky et al. (2009); see caption of Figure 6 for further details; L = 4.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^4.
# alpha = mI / mO = 1.
# Carrying capacity C of each deme = 20.
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
1.810975 1.7133829499952267 22.34596875 1.2306988053012562 0.1315739558166524 37.57874281922259 0.09209394876916437 1
1.77315 1.7135738999952435 27.89084375 1.1689371572068115 0.13153697441689516 52.15979645442197 0.09065253315722653 2
1.7649 1.713840224995235 30.57156875 1.159020271608292 0.13148491461746065 59.84962450105448 0.09043713916995404 3
1.7625 1.7133410749952571 31.89315 1.154163658239714 0.13158202733617544 63.8709921097009 0.0905202292607764 5
1.7627125 1.713967524995226 32.52344375 1.1555062277410546 0.13145983282115098 65.8608154587142 0.09012970630373239 7
1.762125 1.713262349995263 32.5107125 1.1538372867851143 0.131597164378473 65.9698685783136 0.09066413907678075 11
1.761575 1.7132422499952489 32.7795625 1.1533986818854687 0.13160102132941734 67.06510163496824 0.09044007005275591 18
1.7612125 1.713300874995261 32.446525 1.1545802396728404 0.13158976299167324 65.75657564400954 0.09040925080902801 29
1.7641125 1.7135169499952465 32.8318 1.1568414270522103 0.1315480340510995 66.75406763830502 0.09058274737652586 48
1.7630625 1.7129507999952498 32.559625 1.1548206012582365 0.13165658957802936 66.05015826903826 0.09054812012945744 78
1.760275 1.713448274995227 32.60686875 1.1536385588106726 0.13156133664400566 66.80441792330404 0.09037852327277103 127
1.762125 1.71316854999526 32.6747 1.153804786077614 0.13161513625285676 66.14234454877587 0.09054375443649818 206
1.7627375 1.7134181249952511 32.4814 1.1556087166913038 0.131567165058396 65.86560533797801 0.09051833021467588 335
1.76305 1.7136643499952462 32.68670625 1.1537242727355468 0.1315193565187745 66.20482660483512 0.09056258833320016 545
#1.7604 1.71342817499525 32.56698125 1.1542711293295933 0.1315652230498357 66.22314088379365 0.09029890087026331 885
1.7628625 1.7131852999952542 32.43153125 1.1542273632573334 0.1316119320725748 65.86783765265062 0.09039403935715701 1000
1.762 1.7135068999952412 32.68605 1.1537356716335845 0.13154998309552215 66.53924639189327 0.09041039520708959 1438
1.7628875 1.7134432499952534 32.67919375 1.155131015228429 0.13156230854388992 66.50090846824769 0.09048426238457657 2335
1.7611875 1.7130445999952564 32.63444375 1.1530475228040198 0.13163877852222125 66.28650230160062 0.09064434243007967 3792
1.7619125 1.7135269999952372 32.65016875 1.1544216484221812 0.13154608420996064 66.66870104738133 0.09043000060592257 6158
1.7622875 1.7131685499952514 32.65596875 1.1549752236930342 0.13161513625285629 66.15884643227454 0.09041086193107502 10000
